canonical_id,human_claim,lean_kind,lean_name,depends_on,proof_status,kill_condition,bridge_status,claimed_type,definition_status,drift,mapped_to_claim,unit,file,line,signature
TPB-0107,REJECTION: Câ†”R swap rejected,theorem,coherence_swapped_with_consequence_lock_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,387,theorem coherence_swapped_with_consequence_lock_invalid : bridgeFailureRejected BridgeFailure.coherenceConsequenceLockSwap = true
TPB-0108,REJECTION: Assigning entanglement to G rejected,theorem,wrong_physical_for_grace_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,391,theorem wrong_physical_for_grace_invalid : bridgeFailureRejected BridgeFailure.wrongPhysicalGrace = true
TPB-0109,A new term with G's signature passes structurally â€” adversarial boundary: label honesty cannot be verified,theorem,arbitrary_grace_clone_matches_G,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,395,theorem arbitrary_grace_clone_matches_G : arbitraryGraceCloneMatchesG = true
TPB-0110,REJECTION: A term with Q's signature fails the G slot,theorem,arbitrary_faith_clone_does_not_match_G,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,399,theorem arbitrary_faith_clone_does_not_match_G : bridgeFailureRejected BridgeFailure.arbitraryFaithClone = true
TPB-0111,REJECTION: Q > 0 doesn't save you if G = 0. No single factor is sufficient.,theorem,full_Q_nonzero_not_sufficient,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,403,theorem full_Q_nonzero_not_sufficient : fullQNonzeroButOtherGateZero.Q = 1 ∧ chi fullQNonzeroButOtherGateZero = 0
TPB-0112,REJECTION: R=0 kills Ï‡ even if everything else is 1. Gate is non-negotiable.,theorem,full_R_gate_required,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,407,theorem full_R_gate_required : fullRGateCounterexample.R = 0 ∧ chi fullRGateCounterexample = 0
TPB-0113,REJECTION FAILURE: Product alone is BLIND to semantic swaps. Graceâ†”Faith swap passes product check.,theorem,product_only_does_not_detect_grace_faith_swap,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,411,theorem product_only_does_not_detect_grace_faith_swap : productOnlyDetectsSignatureSwap = false
TPB-0114,REJECTION: But the signature layer catches Graceâ†”Faith swap that product missed,theorem,signature_layer_rejects_grace_faith_swap,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,415,theorem signature_layer_rejects_grace_faith_swap : signatureLayerDetectsGraceFaithSwap = true
TPB-0115,"REJECTION: Relation bypass â†’ K = 0. No relation, no Logos.",theorem,law6_relation_bypass_forces_K_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,420,theorem law6_relation_bypass_forces_K_zero : KGate { relation
TPB-0116,"REJECTION: Bandwidth closed â†’ K = 0. Channel closed, Logos blocked.",theorem,law6_bandwidth_closed_forces_K_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,424,theorem law6_bandwidth_closed_forces_K_zero : KGate { bandwidthOpen
TPB-0117,REJECTION: Distortion dominates â†’ K = 0,theorem,law6_distortion_dominates_forces_K_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,428,theorem law6_distortion_dominates_forces_K_zero : KGate { distortionDominates
TPB-0118,REJECTION: No shared metric â†’ R = 0,theorem,law7_metric_absent_forces_R_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,432,theorem law7_metric_absent_forces_R_zero : RGate { metricPresent
TPB-0119,REJECTION: Command bypass â†’ Q = 0,theorem,law8_command_bypass_forces_Q_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,436,theorem law8_command_bypass_forces_Q_zero : QGate { commandBypass
TPB-0120,REJECTION: Missing eigenbasis â†’ Q = 0. No basis to collapse into.,theorem,law8_missing_eigenbasis_forces_Q_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,440,theorem law8_missing_eigenbasis_forces_Q_zero : QGate { eigenbasisPresent
TPB-0121,REJECTION: Will refuses to measure â†’ Q = 0. Free will preserved but no collapse.,theorem,law8_control_refusal_forces_Q_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C3 - Homomorphism candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,444,theorem law8_control_refusal_forces_Q_zero : QGate { controlRefusal
TPB-0122,REJECTION: Raw amplitude can be 5 but truth fidelity is 0 without source backing. High signal â‰  truth.,theorem,law3_unbacked_amplitude_still_has_zero_truth_fidelity,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,448,theorem law3_unbacked_amplitude_still_has_zero_truth_fidelity : truthFidelity false false = 0
TPB-0123,REJECTION: Command bypass â†’ truth fidelity 0 (âˆ€ states),theorem,law3_command_bypass_zeroes_source_backed_fidelity,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,452,theorem law3_command_bypass_zeroes_source_backed_fidelity : truthFidelity true true = 0
TPB-0124,REJECTION: Frame locked â†’ R gate = 0,theorem,law7_frame_locked_score_fails_R_gate,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,456,theorem law7_frame_locked_score_fails_R_gate : RGate { relation
TPB-0125,REJECTION: No relation â†’ R gate = 0,theorem,law7_relation_bypass_score_fails_R_gate,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,460,theorem law7_relation_bypass_score_fails_R_gate : RGate { relation
TPB-0126,BOUNDARY: Coin model ALSO passes LawIso. This is the adversarial boundary â€” basic isomorphism is too weak.,theorem,strongForceCoinIso,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C4 - Isomorphism candidate; requires inverse and broad candidate-space check,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,465,theorem strongForceCoinIso : strongForceCoinIsoBoundary = true
TPB-0127,REJECTION: Natural coin model FAILS RichLawIso â€” role mismatch blocks it,theorem,no_rich_iso_to_natural_coin,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C4 - Isomorphism candidate; requires inverse and broad candidate-space check,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,469,theorem no_rich_iso_to_natural_coin : richIsoToNaturalCoin = false
TPB-0128,BOUNDARY: Relabeled coin PASSES â€” deliberately adversarial. Lean cannot verify label honesty.,theorem,richRelabeledCoinIso,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C4 - Isomorphism candidate; requires inverse and broad candidate-space check,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,473,theorem richRelabeledCoinIso : richRelabeledCoinIsoBoundary = true
TPB-0129,REJECTION: 3-state Faith model fails bijection with 2-state StrongForce,theorem,faith_candidate_not_right_inverse,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C4 - Isomorphism candidate; requires inverse and broad candidate-space check,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,477,theorem faith_candidate_not_right_inverse : faithCandidateRightInverse = false
TPB-0130,REJECTION: 3-state EM model fails bijection with 2-state StrongForce,theorem,em_candidate_not_right_inverse,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C4 - Isomorphism candidate; requires inverse and broad candidate-space check,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,481,theorem em_candidate_not_right_inverse : emCandidateRightInverse = false
TPB-0131,REJECTION: boundâ†’liberation fails value preservation,theorem,inverted_mapping_does_not_preserve_value,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C3 - Homomorphism candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,485,theorem inverted_mapping_does_not_preserve_value : invertedMappingPreservesValue = false
TPB-0132,REJECTION: No valid Law4 iso uses the inverted map,theorem,no_law4_iso_uses_inverted_mapping,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C4 - Isomorphism candidate; requires inverse and broad candidate-space check,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,489,theorem no_law4_iso_uses_inverted_mapping : law4IsoUsesInvertedMapping = false
TPB-0133,REJECTION: Collapse at stateB (value=one) contradicts axiom,theorem,misaligned_collapse_rule_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,493,theorem misaligned_collapse_rule_invalid : misalignedCollapseRuleValid = false
TPB-0134,REJECTION: Heaviside vector-only product lacks coupling invariant,theorem,vector_only_product_lacks_coupling_invariant,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,498,theorem vector_only_product_lacks_coupling_invariant : preservesCouplingInvariant EMSystem.vectorOnly = false
TPB-0135,REJECTION: Same dot+cross â‰  same quaternion product. Scalar coupling matters.,theorem,same_dot_cross_but_different_quaternion_product,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,502,theorem same_dot_cross_but_different_quaternion_product : sameDotCrossDeterminesQuaternionProduct = false
TPB-0136,REJECTION: Heaviside EM fails â€” no coupling invariant,theorem,heavisideVectorEM_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,506,theorem heavisideVectorEM_invalid : trinityStructureValid EMSystem.heavisideVector = false
TPB-0137,REJECTION: Modalism fails â€” no relational distinctness,theorem,modalism_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,510,theorem modalism_invalid : trinityStructureValid EMSystem.modalist = false
TPB-0138,REJECTION: Static single-field EM fails â€” not full dynamic,theorem,staticSingleFieldEM_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C5 - Dynamical equivalence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,514,theorem staticSingleFieldEM_invalid : trinityStructureValid EMSystem.staticSingleField = false
TPB-0139,REJECTION: Generic 3-part system fails â€” wrong role profiles,theorem,arbitraryThreePartSystem_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,518,theorem arbitraryThreePartSystem_invalid : trinityStructureValid EMSystem.arbitraryThreePart = false
TPB-0140,REJECTION: Relabeled roles fail â€” labels â‰  profiles,theorem,relabeledRoleSystem_invalid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,522,theorem relabeledRoleSystem_invalid : trinityStructureValid EMSystem.relabeledRoles = false
TPB-0141,REJECTION: Offender-pays fails the mercy axis. Self-payment is not mercy.,theorem,offender_payment_fails_mercy_condition,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,527,theorem offender_payment_fails_mercy_condition : satisfiesMercy { offenderPays
TPB-0142,REJECTION: Human third party fails authority + universality,theorem,human_third_party_fails_authority_and_capacity,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,531,theorem human_third_party_fails_authority_and_capacity : satisfiesMercy { payerAuthorized
TPB-0143,REJECTION: Coercion fails voluntariness. Forced repair is not love.,theorem,coerced_third_party_fails_voluntariness,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,535,theorem coerced_third_party_fails_voluntariness : satisfiesMercy { voluntary
TPB-0144,REJECTION: Waived debt fails justice (debt not paid). Cheap grace.,theorem,waived_debt_fails_justice_condition,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,539,theorem waived_debt_fails_justice_condition : satisfiesJustice { debtWaived
TPB-0145,REJECTION: Shared cost fails mercy (offender still pays),theorem,shared_cost_fails_mercy_condition,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,543,theorem shared_cost_fails_mercy_condition : satisfiesMercy { sharedCost
TPB-0146,REJECTION: Any negative in the burden keeps it negative,theorem,burden_negative_positive_stays_negative,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,548,theorem burden_negative_positive_stays_negative : signAddGate Sign.negative Sign.positive = Sign.negative
TPB-0147,"REJECTION: Accumulated negative burdens need conversion, not more burdens",theorem,two_negative_burdens_require_conversion_for_positive,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,552,theorem two_negative_burdens_require_conversion_for_positive : convertedPositive true Sign.negative Sign.negative = true
TPB-0148,"REJECTION: Without conversion, burdens stay negative",theorem,two_negative_burdens_without_conversion_not_positive,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,556,theorem two_negative_burdens_without_conversion_not_positive : convertedPositive false Sign.negative Sign.negative = false
TPB-0149,BOUNDARY: Visible output same for both â€” non-injective. You can't tell FROM THE OUTSIDE which path someone took.,theorem,visible_projection_conflates_negative_and_neutral_conversion,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,560,theorem visible_projection_conflates_negative_and_neutral_conversion : visibleProjectionConflatesNegativeAndNeutral = true
TPB-0150,REJECTION: Restoration â‰  erasure â€” formally. Looking forgiven â‰  past erased.,theorem,visible_restoration_does_not_imply_erasure,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,564,theorem visible_restoration_does_not_imply_erasure : visibleRestorationErasesHistory = false
TPB-0151,"REJECTION: C is NOT just another factor in the product. External integration, not scalar.",theorem,chi_via_COp_is_not_plain_scalar_self_multiplication,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,568,theorem chi_via_COp_is_not_plain_scalar_self_multiplication : chiViaCOpIsPlainScalarSelfMultiplication = false
TPB-0152,REJECTION: Post-resurrection â‰  pre-incarnate. It is RICHER â€” not a reset.,theorem,resurrection_is_not_identical_to_preincarnate_visible_record,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Adversarial.lean,573,theorem resurrection_is_not_identical_to_preincarnate_visible_record : resurrectionIdenticalToPreincarnateVisibleRecord = false
